"","class","posterior.0","posterior.1"
"6345","1",0.000659102287288526,0.999340897712712
"6346","1",0.000834968284003466,0.999165031715997
"6347","1",0.244332884417009,0.755667115582991
"6348","0",0.999838323573837,0.000161676426163196
"6349","0",0.994447630145524,0.00555236985447553
"6350","0",0.754547561858651,0.245452438141349
"6351","0",0.88873383711384,0.11126616288616
"6352","1",0.485545426269794,0.514454573730206
"6353","0",0.565084507829951,0.434915492170049
"6354","0",0.995085768257185,0.00491423174281543
"6355","1",0.263878382809009,0.73612161719099
"6356","1",0.488583107307459,0.511416892692541
"6357","0",0.998747826900811,0.00125217309918881
"6358","1",0.279575290584052,0.720424709415948
"6359","0",0.999714269149292,0.000285730850708168
"6360","1",0.133131559005632,0.866868440994368
"6361","1",0.158602711903324,0.841397288096675
"6362","0",0.999657340398261,0.000342659601739018
"6363","0",0.998131259843809,0.00186874015619061
"6364","0",0.84974158792236,0.15025841207764
"6365","1",0.0501067871394753,0.949893212860525
"6366","0",0.972374186807656,0.027625813192344
"6367","1",0.358467413729828,0.641532586270172
"6368","0",0.996598987200086,0.00340101279991392
"6369","0",0.999998898371371,1.10162862864565e-06
"6370","1",0.00513359381682644,0.994866406183174
"6371","0",0.997985912658292,0.00201408734170786
"6372","0",0.999528780588442,0.00047121941155761
"6373","0",0.751443722353079,0.248556277646921
"6374","0",0.999609430702324,0.000390569297676536
"6375","1",0.0979158033683113,0.902084196631689
"6376","1",0.00054703067399028,0.99945296932601
"6377","1",0.00707151359324698,0.992928486406753
"6378","1",0.0540501569367458,0.945949843063254
"6379","0",0.999738799966982,0.000261200033018375
"6380","0",0.594514993829473,0.405485006170527
"6381","1",0.0377308583878617,0.962269141612138
"6382","0",0.968287462464382,0.0317125375356178
"6383","0",0.769496461305075,0.230503538694925
"6384","1",0.318378545980888,0.681621454019112
"6385","1",0.00921427845096648,0.990785721549034
"6386","1",0.459977692040026,0.540022307959974
"6387","0",0.974234990816454,0.0257650091835461
"6388","1",0.000424050782135279,0.999575949217865
"6389","0",0.806288492175447,0.193711507824553
"6390","1",0.184032553052103,0.815967446947897
"6391","1",0.193308293657731,0.806691706342269
"6392","1",0.0114545498791906,0.988545450120809
"6393","0",0.985195817810525,0.0148041821894747
"6394","1",0.189673020455157,0.810326979544843
"6395","0",0.782060664997073,0.217939335002927
"6396","0",0.999264376555256,0.000735623444744223
"6397","1",0.036550531954083,0.963449468045917
"6398","0",0.682051428825366,0.317948571174634
"6399","0",0.999764469598199,0.000235530401800994
"6400","0",0.967203756443144,0.0327962435568555
"6401","0",0.951339561162041,0.048660438837959
"6402","0",0.99569314206943,0.00430685793057013
"6403","1",0.49719247375655,0.50280752624345
"6404","1",0.441855505889393,0.558144494110607
"6405","1",0.338186879532833,0.661813120467167
"6406","0",0.996807440289299,0.00319255971070136
"6407","0",0.986650881403343,0.0133491185966568
"6408","1",0.0652991934703901,0.93470080652961
"6409","0",0.839816053038724,0.160183946961276
"6410","1",0.000814092612254099,0.999185907387746
"6411","1",0.00118219051845959,0.99881780948154
"6412","0",0.731589584582605,0.268410415417395
"6413","1",0.0321259546768958,0.967874045323104
"6414","1",0.0132815183678216,0.986718481632178
"6415","1",0.0781751943865825,0.921824805613418
"6416","0",0.640810254403077,0.359189745596923
"6417","0",0.71168025900051,0.28831974099949
"6418","1",0.0205040233893233,0.979495976610677
"6419","0",0.977149650473761,0.0228503495262389
"6420","1",0.192854375600933,0.807145624399067
"6421","0",0.928665498143177,0.0713345018568233
"6422","1",0.0115183757671325,0.988481624232867
"6423","1",0.000268000332642414,0.999731999667358
"6424","1",0.00208328946165815,0.997916710538342
"6425","1",0.388018978339415,0.611981021660585
"6426","0",0.71978378566705,0.28021621433295
"6427","0",0.939544788197514,0.0604552118024864
"6428","1",0.057201675715311,0.942798324284689
"6429","1",0.0627508220619934,0.937249177938007
"6430","1",0.00935735225437779,0.990642647745622
"6431","1",0.430365786689841,0.569634213310159
"6432","0",0.966784407452884,0.0332155925471165
"6433","0",0.991932761549374,0.00806723845062564
"6434","1",0.334430359760232,0.665569640239768
"6435","1",0.384048887944059,0.615951112055941
"6436","0",0.934008007338247,0.0659919926617528
"6437","0",0.544746131927449,0.455253868072551
"6438","0",0.714128185818565,0.285871814181435
"6439","0",0.999934611319193,6.53886808074829e-05
"6440","1",0.0688006939746459,0.931199306025354
"6441","1",0.00501282659203434,0.994987173407966
"6442","1",0.0460563568463736,0.953943643153626
"6443","1",0.00483263433383069,0.995167365666169
"6444","0",0.999507942352563,0.000492057647437423
"6445","1",0.211595791908006,0.788404208091994
"6446","1",0.000539081858668985,0.999460918141331
"6447","0",0.976548640671517,0.023451359328483
"6448","1",0.364095814642255,0.635904185357745
"6449","1",0.00126077033761258,0.998739229662387
"6450","0",0.910109855135935,0.0898901448640651
"6451","0",0.841762707924869,0.158237292075131
"6452","1",0.20329750823842,0.79670249176158
"6453","0",0.937793104496958,0.0622068955030419
"6454","1",0.00090433522302358,0.999095664776976
"6455","0",0.999821156557804,0.000178843442195561
"6456","1",0.00993674729004656,0.990063252709953
"6457","1",0.279033732690172,0.720966267309828
"6458","0",0.978824327780036,0.0211756722199637
"6459","1",0.0131959685494571,0.986804031450543
"6460","0",0.97400714381561,0.0259928561843895
"6461","1",0.0254345771022692,0.974565422897731
"6462","0",0.814310444211239,0.185689555788761
"6463","0",0.698076866398582,0.301923133601418
"6464","0",0.587749041465847,0.412250958534153
"6465","0",0.879058476530069,0.120941523469931
"6466","1",0.0921167748199578,0.907883225180042
"6467","0",0.976758210273937,0.0232417897260633
"6468","0",0.988858451829436,0.0111415481705638
"6469","0",0.646559915068566,0.353440084931434
"6470","0",0.946345313052612,0.0536546869473879
"6471","0",0.649915163143365,0.350084836856635
"6472","0",0.582470767541982,0.417529232458018
"6473","1",9.31588904719145e-06,0.999990684110953
"6474","0",0.844056869428748,0.155943130571252
"6475","0",0.997470490614948,0.00252950938505218
"6476","1",0.00303450725846394,0.996965492741536
"6477","1",4.55179311256491e-05,0.999954482068874
"6478","0",0.94480617398036,0.0551938260196395
"6479","1",0.0027974779545818,0.997202522045418
"6480","0",0.94079634988497,0.0592036501150296
"6481","1",0.00886625488918965,0.99113374511081
"6482","1",0.0001045315375868,0.999895468462413
"6483","0",0.999138718578358,0.00086128142164203
"6484","1",0.00959449940703834,0.990405500592962
"6485","1",0.397754183486633,0.602245816513367
"6486","0",0.928930925627961,0.0710690743720395
"6487","1",0.172354684063323,0.827645315936677
"6488","0",0.787322515965858,0.212677484034142
"6489","1",0.0441447619107287,0.955855238089271
"6490","1",0.215327438889114,0.784672561110886
"6491","0",0.999192864228573,0.000807135771426805
"6492","0",0.884807595272844,0.115192404727156
"6493","1",0.0113298502410888,0.988670149758911
"6494","0",0.999026533884112,0.000973466115887856
"6495","0",0.92347246693886,0.0765275330611397
"6496","1",0.0354923254751748,0.964507674524825
"6497","0",0.99680759399395,0.00319240600605036
"6498","0",0.933717424536367,0.0662825754636332
"6499","1",0.0801035232271558,0.919896476772844
"6500","1",0.127481048547017,0.872518951452983
"6501","1",0.161164799853133,0.838835200146867
"6502","1",0.00905364734716424,0.990946352652836
"6503","0",0.785159240309314,0.214840759690686
"6504","0",0.830584176024044,0.169415823975956
"6505","1",0.0010659601585046,0.998934039841495
"6506","0",0.995467962396046,0.00453203760395359
"6507","0",0.99527731587861,0.00472268412138992
"6508","1",0.0454823150841029,0.954517684915897
"6509","1",0.00103052668986918,0.998969473310131
"6510","0",0.990863062681264,0.00913693731873551
"6511","0",0.984571696370242,0.0154283036297582
"6512","0",0.963491265883543,0.0365087341164572
"6513","1",0.37294237154329,0.62705762845671
"6514","0",0.999902266946302,9.77330536981429e-05
"6515","0",0.731281393635365,0.268718606364635
"6516","0",0.92648859012129,0.0735114098787102
"6517","1",0.00106018384603814,0.998939816153962
"6518","1",0.0286370042233903,0.97136299577661
"6519","1",0.174816888550908,0.825183111449093
"6520","1",0.001196443515514,0.998803556484486
"6521","0",0.999643626826759,0.000356373173241466
"6522","0",0.996254236445805,0.00374576355419524
"6523","0",0.810971805925584,0.189028194074416
"6524","0",0.976479732532431,0.023520267467569
"6525","1",0.0232545355496629,0.976745464450337
"6526","1",0.016847840678338,0.983152159321662
"6527","0",0.925143512938347,0.074856487061653
"6528","1",0.305448823574328,0.694551176425672
"6529","1",0.0175238320672709,0.982476167932729
"6530","1",0.0888531073976369,0.911146892602363
"6531","0",0.956357973684122,0.0436420263158782
"6532","1",1.71045678445652e-05,0.999982895432155
"6533","1",0.451024910069469,0.548975089930531
"6534","0",0.99963367172319,0.00036632827680965
"6535","1",0.167778761699813,0.832221238300187
"6536","0",0.990564204543567,0.00943579545643326
"6537","0",0.657568904536278,0.342431095463722
"6538","1",0.48476129490288,0.51523870509712
"6539","1",0.173338783764141,0.826661216235859
"6540","0",0.661414979666394,0.338585020333606
"6541","0",0.656556356223217,0.343443643776783
"6542","0",0.999924478466042,7.55215339582722e-05
"6543","0",0.999239993669628,0.000760006330372113
"6544","0",0.994914076740067,0.00508592325993263
"6545","1",0.000699690309925291,0.999300309690075
"6546","1",0.336208703291582,0.663791296708418
"6547","0",0.903045890189106,0.0969541098108945
"6548","1",0.163693644547808,0.836306355452192
"6549","0",0.901456632048706,0.0985433679512937
"6550","0",0.947462039159461,0.0525379608405395
"6551","1",0.432629746925002,0.567370253074998
"6552","0",0.984466549117655,0.0155334508823451
"6553","0",0.992827096480764,0.00717290351923646
"6554","0",0.999296049346373,0.000703950653626684
"6555","0",0.998651556417587,0.00134844358241324
"6556","1",0.0222014166809238,0.977798583319076
"6557","1",0.000122055663008849,0.999877944336991
"6558","1",0.0071564958345977,0.992843504165402
"6559","0",0.884303802183581,0.115696197816419
"6560","0",0.77406596151615,0.22593403848385
"6561","0",0.88819459969846,0.11180540030154
"6562","0",0.998344617624159,0.00165538237584093
"6563","0",0.968626244695477,0.0313737553045236
"6564","1",0.000238577463474553,0.999761422536525
"6565","1",0.107353530513341,0.892646469486658
"6566","0",0.844384426626947,0.155615573373053
"6567","0",0.999652503254036,0.000347496745963547
"6568","0",0.910165707476833,0.0898342925231675
"6569","0",0.985884482974913,0.0141155170250866
"6570","1",0.0444602216430438,0.955539778356956
"6571","0",0.989308995202428,0.010691004797572
"6572","1",0.378708216741416,0.621291783258584
"6573","0",0.980484128485359,0.0195158715146404
"6574","1",0.0879054702771884,0.912094529722812
"6575","0",0.652673816349783,0.347326183650217
"6576","1",0.000597174523630644,0.999402825476369
"6577","1",0.459337126601158,0.540662873398842
"6578","1",0.0323110601932601,0.96768893980674
"6579","1",0.0577163580657129,0.942283641934287
"6580","1",0.0405653986809551,0.959434601319045
"6581","0",0.739009421329876,0.260990578670124
"6582","0",0.999638493838236,0.000361506161763831
"6583","1",4.40271033670464e-05,0.999955972896633
"6584","0",0.885752295736541,0.114247704263459
"6585","0",0.999895041010941,0.000104958989058578
"6586","0",0.867090077192399,0.132909922807601
"6587","1",0.0518571428021275,0.948142857197873
"6588","0",0.934155456263914,0.0658445437360859
"6589","1",0.147161705153602,0.852838294846398
"6590","1",9.43665004993958e-08,0.999999905633499
"6591","1",0.0786450766549142,0.921354923345086
"6592","0",0.869357571775521,0.130642428224479
"6593","1",0.0851180285119236,0.914881971488076
"6594","1",0.0178479601275033,0.982152039872497
"6595","0",0.556228699759384,0.443771300240616
"6596","1",0.0764322169378705,0.92356778306213
"6597","0",0.931642966748969,0.0683570332510315
"6598","0",0.731572068349993,0.268427931650007
"6599","0",0.6517513617955,0.3482486382045
"6600","0",0.662725907153563,0.337274092846436
"6601","1",0.00117397064718038,0.99882602935282
"6602","1",0.284197390538645,0.715802609461355
"6603","1",0.00255698726803757,0.997443012731962
"6604","1",0.422387878033403,0.577612121966597
"6605","1",3.46359867618503e-05,0.999965364013238
"6606","1",0.0769520061536508,0.923047993846349
"6607","1",0.0725607938537368,0.927439206146263
"6608","1",0.00939808321445143,0.990601916785549
"6609","1",0.00606885306356929,0.993931146936431
"6610","0",0.993867703561039,0.00613229643896049
"6611","1",0.361184968886406,0.638815031113594
"6612","1",0.172162544302067,0.827837455697933
"6613","1",0.480591831302789,0.519408168697211
"6614","1",0.0241407118595704,0.97585928814043
"6615","0",0.999465879165906,0.000534120834093698
"6616","1",0.000232063761340781,0.999767936238659
"6617","1",0.00814462019218429,0.991855379807816
"6618","0",0.995066194180395,0.00493380581960546
"6619","1",0.160681372993052,0.839318627006948
"6620","0",0.594551811448001,0.405448188551999
"6621","1",0.177025838869206,0.822974161130794
"6622","0",0.789072103454186,0.210927896545814
"6623","0",0.987880882957946,0.0121191170420542
"6624","1",0.00679864831064537,0.993201351689355
"6625","1",0.0683872130672923,0.931612786932708
"6626","1",0.000334456907650803,0.999665543092349
"6627","0",0.896696120458683,0.103303879541317
"6628","1",0.116114875235363,0.883885124764637
"6629","0",0.964371502939759,0.0356284970602412
"6630","1",0.0650336689155646,0.934966331084435
"6631","1",0.0539417541625849,0.946058245837415
"6632","1",0.245982337170909,0.754017662829091
"6633","0",0.976941693548361,0.0230583064516392
"6634","0",0.604018410639101,0.3959815893609
"6635","0",0.954722573400903,0.0452774265990972
"6636","0",0.673682720298848,0.326317279701152
"6637","1",0.0445561502291114,0.955443849770889
"6638","1",0.358764405625105,0.641235594374895
"6639","0",0.851643861230894,0.148356138769106
"6640","0",0.999621080202589,0.000378919797410962
"6641","1",0.113796171511663,0.886203828488337
"6642","1",0.120013168383239,0.879986831616761
"6643","1",0.00768860882722919,0.992311391172771
"6644","0",0.967491268963415,0.0325087310365846
"6645","1",0.0781328889837027,0.921867111016297
"6646","1",0.0840190198832327,0.915980980116767
"6647","0",0.730136147823948,0.269863852176052
"6648","0",0.991729028185946,0.00827097181405397
"6649","0",0.735474826033758,0.264525173966242
"6650","1",6.36199429088877e-06,0.999993638005709
"6651","0",0.923901464110743,0.0760985358892565
"6652","1",0.000146883985836431,0.999853116014163
"6653","0",0.997575264614231,0.00242473538576882
"6654","0",0.965691268471983,0.0343087315280172
"6655","1",0.0148099283263337,0.985190071673666
"6656","1",0.0158683674807747,0.984131632519225
"6657","1",0.000135578250828498,0.999864421749172
"6658","1",0.0209644132266492,0.979035586773351
"6659","1",0.0656668152937427,0.934333184706257
"6660","1",0.0333671713156704,0.96663282868433
"6661","1",0.466307252790518,0.533692747209482
"6662","0",0.999979820759488,2.01792405116333e-05
"6663","0",0.992134582909344,0.00786541709065557
"6664","0",0.997225788916228,0.00277421108377202
"6665","0",0.964743069608728,0.0352569303912717
"6666","1",0.00584504785353032,0.99415495214647
"6667","0",0.998985876147153,0.00101412385284748
"6668","0",0.999831177305196,0.000168822694804299
"6669","1",0.0155437933008476,0.984456206699152
"6670","0",0.999838119329138,0.000161880670861517
"6671","1",0.00250279834379973,0.9974972016562
"6672","0",0.97395499517663,0.0260450048233699
"6673","0",0.550678151828885,0.449321848171115
"6674","0",0.999313769969895,0.000686230030104579
"6675","0",0.911096677601448,0.0889033223985516
"6676","1",0.000211249391604909,0.999788750608395
"6677","0",0.938020725658388,0.0619792743416118
"6678","1",0.0106669125674795,0.98933308743252
"6679","0",0.858714962529344,0.141285037470657
"6680","0",0.99971623842636,0.000283761573640088
"6681","1",0.0167757917482025,0.983224208251797
"6682","1",0.000278194838028402,0.999721805161972
"6683","0",0.999979210788619,2.07892113809619e-05
"6684","0",0.88476773733852,0.115232262661481
"6685","0",0.999988744490947,1.12555090530251e-05
"6686","0",0.916808321667578,0.0831916783324222
"6687","1",0.124575553848287,0.875424446151713
"6688","0",0.501238478567171,0.498761521432829
"6689","1",0.332568215742915,0.667431784257085
"6690","0",0.999929420624076,7.05793759238392e-05
"6691","0",0.788574047414373,0.211425952585627
"6692","0",0.97390602066335,0.0260939793366498
"6693","1",0.0365627780404514,0.963437221959549
"6694","1",0.0120520350477547,0.987947964952245
"6695","0",0.999687904848491,0.000312095151509295
"6696","1",0.398154875481753,0.601845124518247
"6697","1",0.0276778479888408,0.972322152011159
"6698","1",0.42873533496027,0.57126466503973
"6699","0",0.758950172293577,0.241049827706423
"6700","0",0.999624555167625,0.000375444832375159
"6701","1",0.0119708082896534,0.988029191710347
"6702","0",0.726422397463311,0.273577602536689
"6703","1",0.0524611819674596,0.94753881803254
"6704","0",0.664710067680001,0.335289932319999
"6705","1",0.271408449041014,0.728591550958986
"6706","0",0.948100797543576,0.0518992024564237
"6707","0",0.605761670003149,0.394238329996851
"6708","0",0.551006088132753,0.448993911867247
"6709","1",0.0784055176371074,0.921594482362893
"6710","1",0.00684308785010203,0.993156912149898
"6711","0",0.562454925375947,0.437545074624053
"6712","0",0.999242403687489,0.000757596312511269
"6713","0",0.684281826462098,0.315718173537902
"6714","1",0.0187023214436583,0.981297678556342
"6715","1",0.000381594181172264,0.999618405818828
"6716","0",0.978521268301217,0.0214787316987828
"6717","0",0.732798781763996,0.267201218236004
"6718","0",0.939360674949629,0.0606393250503713
"6719","0",0.999764078055143,0.000235921944856633
"6720","0",0.99592944515029,0.00407055484970999
"6721","0",0.668941286195346,0.331058713804654
"6722","1",0.00391642662603614,0.996083573373964
"6723","1",0.11588249238218,0.88411750761782
"6724","1",0.000475986673967385,0.999524013326033
"6725","1",0.125194837099567,0.874805162900433
"6726","0",0.997601031081076,0.00239896891892374
"6727","0",0.990146699126695,0.00985330087330534
"6728","1",0.0329551286088398,0.96704487139116
"6729","1",0.0558768790751972,0.944123120924803
"6730","0",0.955964304180996,0.0440356958190043
"6731","0",0.984577018137569,0.0154229818624311
"6732","1",0.008612441433562,0.991387558566438
"6733","0",0.958457009383772,0.0415429906162276
"6734","1",0.0207756327244752,0.979224367275525
"6735","0",0.998571193114256,0.00142880688574441
"6736","1",0.116808387516272,0.883191612483728
"6737","0",0.940868054500138,0.0591319454998624
"6738","0",0.86231284082431,0.13768715917569
"6739","1",0.0030678124516597,0.99693218754834
"6740","1",0.0108540909246243,0.989145909075376
"6741","1",0.0402090000487104,0.95979099995129
"6742","0",0.972403784752376,0.0275962152476243
"6743","0",0.746242949203775,0.253757050796225
"6744","1",0.096772657041688,0.903227342958312
"6745","0",0.992750573605003,0.00724942639499741
"6746","1",0.24670249606865,0.75329750393135
"6747","1",0.019707633738315,0.980292366261685
"6748","0",0.647129101539852,0.352870898460149
"6749","0",0.979507653980476,0.0204923460195236
"6750","0",0.893414846718354,0.106585153281646
"6751","0",0.978128084272826,0.0218719157271741
"6752","1",0.329374627604174,0.670625372395826
"6753","1",0.00912227062975554,0.990877729370245
"6754","0",0.896628349616119,0.103371650383881
"6755","0",0.92388354078001,0.0761164592199898
"6756","0",0.904833365689199,0.0951666343108014
"6757","1",0.113613837210505,0.886386162789495
"6758","1",0.0297110466342996,0.9702889533657
"6759","0",0.996661945205567,0.00333805479443345
"6760","1",0.0429586406810831,0.957041359318917
"6761","0",0.966451306651581,0.0335486933484194
"6762","1",0.0036496230191669,0.996350376980833
"6763","0",0.715545437351691,0.284454562648309
"6764","0",0.575385970929586,0.424614029070414
"6765","0",0.999112256171586,0.000887743828414299
"6766","0",0.999583239085779,0.000416760914221202
"6767","0",0.776855770823838,0.223144229176162
"6768","1",0.0608430336298471,0.939156966370153
"6769","1",0.0229798551909911,0.977020144809009
"6770","0",0.978613372496614,0.0213866275033859
"6771","1",0.341364333476073,0.658635666523927
"6772","0",0.997355192806076,0.0026448071939239
"6773","1",0.405501304808858,0.594498695191142
"6774","1",0.000470857447809865,0.99952914255219
"6775","1",0.00285094683086025,0.99714905316914
"6776","1",0.265126432778111,0.734873567221889
"6777","1",0.18494308591382,0.81505691408618
"6778","1",0.045625555793721,0.954374444206279
"6779","1",0.140790011364494,0.859209988635506
"6780","0",0.704551470986892,0.295448529013108
"6781","1",0.284581692625272,0.715418307374728
"6782","1",0.170247842269534,0.829752157730466
"6783","1",0.0359744615883111,0.964025538411689
"6784","1",0.0111743483828099,0.98882565161719
"6785","1",0.0558057609392162,0.944194239060784
"6786","1",0.412715339208021,0.58728466079198
"6787","1",0.329436847830373,0.670563152169627
"6788","1",0.0360910961914519,0.963908903808548
"6789","0",0.871785346331359,0.128214653668641
"6790","1",0.346323115469005,0.653676884530995
"6791","0",0.753414202409919,0.246585797590082
"6792","0",0.986392550506967,0.0136074494930326
"6793","0",0.853672583632387,0.146327416367613
"6794","0",0.831848401507102,0.168151598492898
"6795","0",0.914400209039933,0.0855997909600672
"6796","1",0.460446162325732,0.539553837674268
"6797","0",0.999893134120418,0.000106865879582329
"6798","0",0.728021097715887,0.271978902284113
"6799","1",0.349226210591303,0.650773789408697
"6800","0",0.873795973150481,0.126204026849519
"6801","1",0.10546060240425,0.89453939759575
"6802","0",0.996989923291819,0.00301007670818075
"6803","1",0.0400159133180839,0.959984086681916
"6804","0",0.892754526025026,0.107245473974974
"6805","1",0.00149823061956736,0.998501769380433
"6806","1",0.137689441170752,0.862310558829248
"6807","0",0.999363826654402,0.000636173345597593
"6808","1",0.202162610192451,0.797837389807549
"6809","0",0.890739073979138,0.109260926020862
"6810","0",0.999997307046989,2.69295301073278e-06
"6811","1",0.000375559918171294,0.999624440081829
"6812","0",0.729548238561147,0.270451761438853
"6813","0",0.966183433814045,0.0338165661859548
"6814","1",0.140820339609467,0.859179660390533
"6815","1",0.00105259235638741,0.998947407643613
"6816","1",0.141781007068442,0.858218992931558
"6817","0",0.986694670877283,0.013305329122717
"6818","1",0.174812211822507,0.825187788177493
"6819","0",0.990976010540425,0.0090239894595751
"6820","1",0.0340333724730404,0.96596662752696
"6821","0",0.9998719264413,0.000128073558700496
"6822","1",0.292433031880712,0.707566968119288
"6823","1",0.000115547419467801,0.999884452580532
"6824","0",0.999309203056066,0.000690796943933581
"6825","0",0.960518699660304,0.0394813003396961
"6826","1",0.0128306786937491,0.987169321306251
"6827","0",0.973118687156126,0.0268813128438738
"6828","0",0.928912028882015,0.0710879711179853
"6829","1",0.0164803055098676,0.983519694490132
"6830","1",0.2057554195456,0.7942445804544
"6831","1",0.0355546815429893,0.964445318457011
"6832","1",0.474189614652742,0.525810385347259
"6833","1",0.00537696455865896,0.994623035441341
"6834","1",0.111404936036862,0.888595063963138
"6835","1",0.0110307064925208,0.988969293507479
"6836","0",0.810276534071911,0.189723465928089
"6837","0",0.989486014419332,0.0105139855806681
"6838","0",0.895978816080927,0.104021183919073
"6839","1",0.000295346064346722,0.999704653935653
"6840","1",0.151609710805558,0.848390289194442
"6841","1",0.454355910429285,0.545644089570715
"6842","1",0.274077292427209,0.725922707572791
"6843","1",0.00876855002336456,0.991231449976635
"6844","1",0.00889035841649776,0.991109641583502
"6845","0",0.997283488362701,0.00271651163729879
"6846","0",0.99555847908943,0.00444152091056989
"6847","0",0.560346161082137,0.439653838917862
"6848","0",0.994123188043476,0.00587681195652451
"6849","1",0.00630646717158678,0.993693532828413
"6850","0",0.784398688448969,0.215601311551031
"6851","0",0.696087576201214,0.303912423798786
"6852","1",0.453250442825087,0.546749557174913
"6853","1",0.183105729765958,0.816894270234042
"6854","1",0.00587525461116282,0.994124745388837
"6855","1",0.200838564280245,0.799161435719755
"6856","0",0.80001491460371,0.19998508539629
"6857","1",0.257813026225343,0.742186973774657
"6858","1",0.370972210658765,0.629027789341235
"6859","1",0.118340277210748,0.881659722789252
"6860","0",0.748998339140719,0.251001660859281
"6861","0",0.999910954915497,8.90450845025923e-05
"6862","1",0.00239682005558265,0.997603179944417
"6863","1",0.453238280861811,0.546761719138188
"6864","0",0.957339020143964,0.0426609798560358
"6865","0",0.999960691917901,3.93080820991445e-05
"6866","0",0.981611833212634,0.0183881667873664
"6867","1",0.00175607124030757,0.998243928759692
"6868","0",0.968702711465437,0.0312972885345635
"6869","1",8.24197183747901e-06,0.999991758028162
"6870","1",0.14916178583917,0.85083821416083
"6871","0",0.999364251778021,0.000635748221979146
"6872","0",0.994787365390294,0.00521263460970594
"6873","1",0.0540538638900618,0.945946136109938
"6874","1",0.181776096367279,0.818223903632721
"6875","0",0.504986018342731,0.495013981657269
"6876","1",0.0188267872886777,0.981173212711322
"6877","0",0.95143544522675,0.0485645547732503
"6878","1",0.000408596851843298,0.999591403148157
"6879","1",0.000359856894199091,0.999640143105801
"6880","1",0.0513559036242476,0.948644096375752
"6881","1",0.0789177766412599,0.92108222335874
"6882","1",0.0734689357324803,0.92653106426752
"6883","1",0.25530153209457,0.74469846790543
"6884","1",0.219406752470033,0.780593247529967
"6885","1",0.0126603680173571,0.987339631982643
"6886","1",0.179033405279025,0.820966594720975
"6887","1",0.409075201238792,0.590924798761208
"6888","1",0.473142116080069,0.526857883919931
"6889","1",0.00125770054181759,0.998742299458182
"6890","0",0.715857141615198,0.284142858384802
"6891","0",0.998599970415141,0.00140002958485913
"6892","0",0.999122662690765,0.000877337309234799
"6893","1",0.00642374137465217,0.993576258625348
"6894","1",0.443840719682383,0.556159280317617
"6895","1",0.100214789705798,0.899785210294202
"6896","0",0.993587239914475,0.00641276008552546
"6897","0",0.658612593608828,0.341387406391172
"6898","0",0.789433230394079,0.210566769605921
"6899","0",0.5559504040157,0.4440495959843
"6900","0",0.953939130801425,0.0460608691985755
"6901","1",0.159349299572117,0.840650700427883
"6902","0",0.999991501407519,8.49859248118368e-06
"6903","1",0.0549079387590534,0.945092061240947
"6904","0",0.980822494572937,0.0191775054270626
"6905","0",0.999625379180297,0.000374620819702767
"6906","1",0.268223042920504,0.731776957079496
"6907","1",0.1349055730808,0.8650944269192
"6908","1",0.0029256239291561,0.997074376070844
"6909","1",0.00590618427537755,0.994093815724623
"6910","0",0.573121760137602,0.426878239862398
"6911","0",0.95852160844332,0.0414783915566801
"6912","0",0.595155241422743,0.404844758577257
"6913","1",0.0281190454893808,0.971880954510619
"6914","0",0.992637293223342,0.00736270677665793
"6915","0",0.999993862810994,6.13718900624416e-06
"6916","1",0.0560794110511832,0.943920588948817
"6917","1",0.251687165293012,0.748312834706988
"6918","1",0.00513973074772895,0.994860269252271
"6919","0",0.999941002176205,5.89978237953003e-05
"6920","1",0.000223110646806034,0.999776889353194
"6921","0",0.971686931964028,0.0283130680359724
"6922","0",0.975710789953385,0.0242892100466151
"6923","0",0.999484704547828,0.000515295452171691
"6924","0",0.996953947840792,0.00304605215920827
"6925","0",0.999329831639638,0.000670168360361922
"6926","1",0.350907485773665,0.649092514226335
"6927","1",0.440454871832496,0.559545128167504
"6928","1",0.238656797290447,0.761343202709553
"6929","1",0.350659656035614,0.649340343964386
"6930","0",0.99961716157006,0.00038283842994012
"6931","0",0.999386070230513,0.000613929769487433
"6932","0",0.981625897939616,0.0183741020603837
"6933","0",0.999763414102707,0.00023658589729335
"6934","0",0.714014222286279,0.285985777713721
"6935","1",0.0433433856897535,0.956656614310246
"6936","1",0.00212252580598392,0.997877474194016
"6937","1",0.0848409459722076,0.915159054027792
"6938","0",0.790353495899916,0.209646504100084
"6939","1",7.39192762249154e-05,0.999926080723775
"6940","1",0.218135433917854,0.781864566082146
"6941","1",0.00697600378461713,0.993023996215383
"6942","1",0.00249891399997529,0.997501086000025
"6943","1",0.000361801164409167,0.999638198835591
"6944","0",0.995276245481289,0.0047237545187106
"6945","0",0.999334832845322,0.000665167154677743
"6946","0",0.755763705185941,0.244236294814059
"6947","0",0.98046527158511,0.0195347284148901
"6948","0",0.984874268195388,0.0151257318046118
"6949","1",0.0916271830368909,0.908372816963109
"6950","0",0.993105455427424,0.00689454457257622
"6951","0",0.927749827535255,0.0722501724647445
"6952","1",0.0169143179660186,0.983085682033981
"6953","0",0.944895346042395,0.0551046539576054
"6954","0",0.977233678803999,0.0227663211960006
"6955","1",0.0562432244670427,0.943756775532957
"6956","0",0.998336482599825,0.00166351740017475
"6957","0",0.999340897910312,0.000659102089688194
"6958","0",0.997234950603385,0.00276504939661535
"6959","1",0.039528313169667,0.960471686830333
"6960","0",0.728525342541855,0.271474657458145
